"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"733","Jacob Bryson","BUF","D","73","65.916666666667","1","6","6","0","7","70.00","3","33.33","0.12","6","4","1","0","0","0","0","0","0","0","0","0","2","0","2","2","2","0","0","-"
"767","Evan Bouchard","EDM","D","81","107.45","2","5","1","4","7","53.85","25","8.00","2.09","43","35","10","1","0","5","2","1","1","0","0","0","2","2","1","1","1","0","0","-"
"6","Jeff Carter","PIT","C","76","155.55","3","3","1","2","6","42.86","36","8.33","5.25","59","43","43","23","0","13","2","1","1","0","0","0","10","1","1","7","0","76","48","61.29"
"66","Pat Maroon","T.B","L","81","104.9","3","3","1","2","6","66.67","13","23.08","2.09","19","17","16","10","0","2","0","0","0","0","0","0","5","0","6","4","0","3","3","50.00"
"126","Kyle Palmieri","NYI","C, R","69","111.35","2","4","1","3","6","46.15","20","10.00","3.46","36","29","26","11","0","2","4","2","2","0","0","0","3","1","3","1","0","5","15","25.00"
"142","Nick Leddy","DET, STL","D","75","137.81666666667","0","6","0","6","6","54.55","9","0.00","0.69","20","14","7","1","0","2","2","1","1","0","0","0","2","2","1","1","1","0","0","-"
"172","Calle Jarnkrok","CGY, SEA","C","66","126.03333333333","2","4","3","1","6","54.55","11","18.18","1.98","23","15","14","6","0","0","2","1","1","0","0","0","0","1","2","6","0","33","32","50.77"
"211","Mark Stone","VGK","R","37","99.216666666667","3","3","2","1","6","42.86","13","23.08","3.29","23","17","17","13","0","2","0","0","0","0","0","1","3","3","0","3","0","2","5","28.57"
"216","Ondrej Palat","T.B","L","77","161.51666666667","1","5","1","4","6","33.33","18","5.56","1.86","31","23","19","3","0","1","0","0","0","0","0","1","3","1","0","7","0","0","0","-"
"374","J.T. Compher","COL","L","70","125.78333333333","4","2","0","2","6","54.55","14","28.57","3.35","27","22","25","14","0","1","2","1","1","0","0","0","2","1","2","7","1","37","20","64.91"
"391","Darnell Nurse","EDM","D","71","82.483333333333","0","6","3","3","6","42.86","15","0.00","1.23","28","17","7","1","1","1","0","0","0","0","0","0","1","0","3","0","1","0","0","-"
"397","Alex Wennberg","SEA","C","80","166.3","2","4","2","2","6","46.15","21","9.52","2.55","37","28","20","12","0","1","4","2","2","0","0","2","3","2","1","8","0","64","60","51.61"
"398","Ryan Pulock","NYI","D","56","79.333333333333","2","4","1","3","6","50.00","11","18.18","0.81","20","13","6","2","1","0","0","0","0","0","0","0","1","0","4","1","2","0","0","-"
"406","Conor Sheary","WSH","L","71","122.2","2","4","4","0","6","46.15","15","13.33","3.45","21","19","18","14","1","2","0","0","0","0","0","0","1","0","1","4","0","4","4","50.00"
"426","Jakub Vrana","DET","L","26","61.516666666667","5","1","0","1","6","85.71","19","26.32","1.76","26","21","11","1","0","1","0","0","0","0","0","0","2","2","1","1","0","0","1","0.00"
"644","Brandon Hagel","CHI, T.B","L","77","112.28333333333","4","2","1","1","6","33.33","15","26.67","2.12","18","16","18","9","0","0","4","2","2","0","0","1","5","0","2","4","0","2","1","66.67"
"669","Kailer Yamamoto","EDM","R","81","66.583333333333","3","3","3","0","6","66.67","14","21.43","2.98","16","16","14","12","0","2","2","1","1","0","0","0","1","0","2","2","0","0","0","-"
"690","Eeli Tolvanen","NSH","R","75","136.21666666667","1","5","2","3","6","35.29","32","3.13","3.32","55","46","27","5","1","2","0","0","0","0","0","1","3","0","1","3","0","0","0","-"
"721","Erik Brannstrom","OTT","D","53","112.75","0","6","2","4","6","46.15","3","0.00","0.53","15","9","4","0","0","3","4","2","2","0","0","0","6","0","4","5","4","0","0","-"
"724","Alex Iafallo","L.A","L","79","218.36666666667","3","3","2","1","6","33.33","43","6.98","7.01","70","61","54","28","0","6","0","0","0","0","0","0","2","3","1","2","0","0","0","-"
"789","Adam Boqvist","CBJ","D","52","100.76666666667","3","3","1","2","6","75.00","10","30.00","1","22","15","9","1","0","1","0","0","0","0","0","0","2","2","2","3","3","0","0","-"
"828","Kirby Dach","CHI","C","70","132.83333333333","2","4","1","3","6","50.00","20","10.00","3.89","32","26","24","17","1","3","0","0","0","0","0","0","2","3","2","9","0","6","11","35.29"
"859","Alex Newhook","COL","C","71","97.266666666667","3","3","2","1","6","54.55","13","23.08","1.8","29","20","20","4","0","1","2","1","1","0","0","0","1","0","1","3","0","10","22","31.25"
"881","Seth Jarvis","CAR","C","68","93.316666666667","2","4","1","3","6","75.00","13","15.38","1.87","30","24","17","4","0","2","0","0","0","0","0","0","5","1","1","8","1","0","1","0.00"
"884","Dawson Mercer","N.J","C","82","152.58333333333","2","4","2","2","6","42.86","18","11.11","3.17","29","23","25","14","0","3","0","0","0","0","0","1","5","1","1","11","0","15","17","46.88"
"106","Justin Schultz","WSH","D","74","106.26666666667","2","3","2","1","5","55.56","14","14.29","1.17","24","20","4","0","0","5","4","2","2","0","0","0","3","1","1","1","1","0","0","-"
"118","Cam Atkinson","PHI","R","73","195.56666666667","2","3","0","3","5","41.67","40","5.00","5.72","64","52","37","17","0","8","0","0","0","0","0","0","4","2","1","7","0","0","1","0.00"
"130","Jakob Silfverberg","ANA","R","53","93.216666666667","1","4","1","3","5","29.41","16","6.25","1.94","26","20","15","9","0","3","4","2","2","0","0","0","4","0","0","3","0","5","3","62.50"
"147","Tomas Tatar","N.J","L","76","139.11666666667","2","3","2","1","5","55.56","16","12.50","1.96","31","22","24","5","0","3","0","0","0","0","0","0","7","2","3","13","0","5","5","50.00"
"203","Nino Niederreiter","CAR","R","75","110.51666666667","4","1","0","1","5","50.00","18","22.22","3.34","26","25","19","15","0","1","4","2","2","0","0","0","8","1","1","8","0","2","0","100.00"
"255","Sean Couturier","PHI","C","29","82.166666666667","2","3","3","0","5","50.00","13","15.38","2.53","33","26","16","9","0","3","2","1","1","0","0","0","1","1","0","5","0","32","18","64.00"
"280","Hampus Lindholm","ANA, BOS","D","71","68.183333333333","1","4","1","3","5","83.33","12","8.33","0.82","27","19","6","0","0","1","2","1","1","0","0","0","2","0","1","0","1","0","0","-"
"281","Matt Dumba","MIN","D","57","99.6","1","4","3","1","5","55.56","19","5.26","2.28","46","28","12","4","0","6","0","0","0","0","0","2","2","0","4","7","3","0","0","-"
"299","Matt Grzelcyk","BOS","D","73","103.48333333333","0","5","3","2","5","62.50","5","0.00","0.59","17","12","6","0","0","1","2","1","1","0","0","1","2","0","1","5","1","0","0","-"
"310","Chris Tierney","OTT","C","70","95.033333333333","3","2","0","2","5","62.50","11","27.27","1.42","18","15","13","8","0","2","2","1","1","0","0","0","7","2","0","3","0","27","28","49.09"
"434","Kasperi Kapanen","PIT","R","79","127.18333333333","0","5","2","3","5","83.33","13","0.00","2.13","38","23","25","5","0","2","2","1","1","0","0","0","1","2","2","8","0","1","0","100.00"
"444","Christian Dvorak","MTL","L","56","137.15","1","4","2","2","5","33.33","15","6.67","2.88","25","23","22","12","0","3","2","1","1","0","0","2","4","1","2","6","0","72","47","60.50"
"457","Michael Bunting","TOR","L","79","103.88333333333","2","3","2","1","5","50.00","13","15.38","3.4","26","21","23","13","0","3","12","2","1","0","1","3","2","0","7","3","0","3","1","75.00"
"518","Nicolas Roy","VGK","C","78","136.03333333333","2","3","2","1","5","38.46","25","8.00","5.22","32","32","31","24","1","8","2","1","1","0","0","0","4","1","0","4","0","31","35","46.97"
"641","Ross Colton","T.B","C","79","110.43333333333","1","4","2","2","5","83.33","17","5.88","2.05","34","26","15","5","0","3","0","0","0","0","0","0","0","1","3","8","1","27","25","51.92"
"666","Vinni Lettieri","ANA","C","31","51.216666666667","2","3","1","2","5","62.50","10","20.00","0.84","17","13","7","2","0","1","0","0","0","0","0","0","3","0","3","5","0","2","0","100.00"
"763","Philipp Kurashev","CHI","C","67","81.066666666667","2","3","3","0","5","83.33","5","40.00","0.86","12","8","9","4","0","1","2","1","1","0","0","0","0","2","1","7","0","2","6","25.00"
"766","Ryan McLeod","EDM","C","71","56.166666666667","2","3","2","1","5","100.00","8","25.00","1.06","12","11","10","5","0","0","0","0","0","0","0","0","0","0","0","3","0","25","27","48.08"
"782","Barrett Hayton","ARI","C","60","92.45","2","3","1","2","5","62.50","10","20.00","2.01","17","15","13","8","0","2","2","1","1","0","0","2","3","0","4","4","0","48","37","56.47"
"860","Ilya Mikheyev","TOR","R","53","58.483333333333","4","1","0","1","5","55.56","13","30.77","1.32","17","15","12","4","0","0","10","1","0","0","1","0","2","1","3","6","0","0","1","0.00"
"21","Andrew Ladd","ARI","L","51","82.7","3","1","1","0","4","50.00","12","25.00","3.24","17","17","15","14","0","2","0","0","0","0","0","0","6","0","2","4","1","1","0","100.00"
"25","Alex Goligoski","MIN","D","72","87.183333333333","0","4","2","2","4","57.14","3","0.00","0.16","9","4","3","0","0","1","2","1","1","0","0","0","1","0","0","1","3","0","0","-"
"103","Tyler Ennis","OTT","C, R","57","93.183333333333","1","3","1","2","4","50.00","14","7.14","2.08","26","22","19","6","0","1","4","2","2","0","0","1","5","3","5","6","0","3","0","100.00"
"134","Evander Kane","EDM","L","43","106.3","3","1","1","0","4","28.57","22","13.64","3.21","36","30","29","11","0","1","0","0","0","0","0","0","3","1","4","7","0","0","2","0.00"
"149","Dmitry Orlov","WSH","D","76","74.1","2","2","1","1","4","100.00","10","20.00","1.67","18","14","13","6","0","0","0","0","0","0","0","0","3","1","5","3","1","0","0","-"
"152","Mattias Ekholm","NSH","D","76","119.36666666667","0","4","2","2","4","57.14","18","0.00","1.08","37","26","6","2","0","4","2","1","1","0","0","0","3","0","0","5","0","0","0","-"
"154","Craig Smith","BOS","C","74","114.65","0","4","3","1","4","40.00","25","0.00","2.86","45","32","30","12","2","5","6","3","3","0","0","1","1","0","0","5","0","0","0","-"
"162","Erik Haula","BOS","L","78","73.283333333333","2","2","0","2","4","66.67","14","14.29","1.41","25","18","18","5","0","0","4","2","2","0","0","2","2","1","2","5","2","30","14","68.18"
"187","Kevin Hayes","PHI","C, R","48","130.43333333333","2","2","2","0","4","50.00","24","8.33","2.29","43","31","13","3","0","6","14","3","2","0","1","0","3","0","0","2","0","40","52","43.48"
"191","Jaden Schwartz","SEA","C","37","88.133333333333","1","3","3","0","4","50.00","15","6.67","2.8","24","22","18","14","1","2","0","0","0","0","0","1","2","2","0","4","0","1","1","50.00"
"220","Travis Boyd","ARI","C","74","122.1","2","2","2","0","4","44.44","12","16.67","2.37","18","16","16","11","0","2","6","3","3","0","0","0","2","0","2","10","0","31","41","43.06"
"229","Nick Cousins","NSH","C","68","112.81666666667","3","1","1","0","4","50.00","14","21.43","2.26","24","20","20","14","0","3","2","1","1","0","0","0","3","1","2","7","0","5","6","45.45"
"265","Phillip Danault","L.A","C, L","79","162.43333333333","2","2","1","1","4","26.67","25","8.00","4.89","39","36","34","27","0","4","4","2","2","0","0","1","5","1","2","10","0","69","44","61.06"
"289","Zemgus Girgensons","BUF","L","56","55.566666666667","3","1","1","0","4","50.00","8","37.50","1.64","10","10","9","7","0","0","2","1","1","0","0","0","1","1","0","7","0","13","9","59.09"
"295","Jacob Trouba","NYR","D","81","98.4","1","3","0","3","4","57.14","20","5.00","1.44","35","29","6","0","1","3","9","3","2","1","0","1","5","3","3","2","3","0","0","-"
"314","Colton Sissons","NSH","C","79","35.216666666667","1","3","2","1","4","80.00","6","16.67","1.48","9","8","8","6","0","2","0","0","0","0","0","0","0","0","1","0","0","24","18","57.14"
"324","Erik Gustafsson","CHI","D","59","112.96666666667","0","4","1","3","4","40.00","20","0.00","1.25","37","25","8","0","0","1","0","0","0","0","0","0","5","1","2","5","2","0","0","-"
"387","Jonathan Drouin","MTL","L","34","79.583333333333","0","4","2","2","4","80.00","8","0.00","0.97","16","15","6","2","0","0","4","2","2","0","0","0","3","0","0","1","0","3","4","42.86"
"395","Max Domi","CAR, CBJ","C","72","87.516666666667","0","4","2","2","4","66.67","20","0.00","2.16","35","25","16","7","0","3","2","1","1","0","0","0","2","0","0","2","0","5","3","62.50"
"423","Nick Ritchie","ARI, TOR","L","57","84.833333333333","1","3","1","2","4","44.44","15","6.67","3.42","24","24","22","17","0","3","2","1","1","0","0","0","0","1","4","1","0","0","1","0.00"
"456","Danton Heinen","PIT","L","76","89.466666666667","3","1","0","1","4","100.00","10","30.00","1.02","16","13","11","2","0","0","0","0","0","0","0","0","3","1","3","7","0","0","0","-"
"466","Kevin Labanc","S.J","R","21","39.766666666667","2","2","1","1","4","66.67","11","18.18","0.75","19","13","8","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"504","Thomas Novak","NSH","C","27","46.616666666667","1","3","1","2","4","100.00","3","33.33","0.19","6","3","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0","11","10","52.38"
"531","Jake DeBrusk","BOS","L","77","98.966666666667","3","1","1","0","4","57.14","23","13.04","3.01","42","28","25","10","0","3","0","0","0","0","0","0","0","0","1","5","0","1","2","33.33"
"548","Alexandre Carrier","NSH","D","77","78.016666666667","1","3","3","0","4","44.44","9","11.11","0.78","14","10","8","1","0","1","2","1","1","0","0","1","2","0","2","4","1","0","0","-"
"582","Rasmus Asplund","BUF","C","80","86.416666666667","2","2","1","1","4","50.00","12","16.67","1.37","14","13","8","6","0","0","2","1","1","0","0","1","2","0","0","6","0","2","5","28.57"
"597","Kieffer Bellows","NYI","L","45","21.066666666667","0","4","3","1","4","80.00","5","0.00","0.75","12","7","9","3","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"616","Taylor Raddysh","CHI, T.B","R","74","94.616666666667","3","1","1","0","4","30.77","13","23.08","2.35","23","19","20","12","0","2","0","0","0","0","0","1","1","0","2","3","0","4","1","80.00"
"621","Jake Bean","CBJ","D","67","75.766666666667","0","4","1","3","4","66.67","6","0.00","0.47","14","10","2","0","0","1","0","0","0","0","0","0","2","0","1","1","2","0","0","-"
"625","Nathan Bastian","N.J, SEA","R","72","115.05","3","1","0","1","4","22.22","16","18.75","4.46","30","30","30","23","1","2","2","1","1","0","0","1","1","1","8","11","0","1","3","25.00"
"654","Dylan Coghlan","VGK","D","59","60.516666666667","2","2","0","2","4","66.67","17","11.76","1.34","33","24","10","1","0","1","0","0","0","0","0","1","2","0","3","6","0","0","0","-"
"677","Morgan Geekie","SEA","C","73","98.766666666667","0","4","0","4","4","57.14","21","0.00","2.42","38","30","16","4","1","2","2","1","1","0","0","0","3","0","5","4","0","15","17","46.88"
"704","Henri Jokiharju","BUF","D","60","66.083333333333","0","4","0","4","4","50.00","10","0.00","0.54","12","11","0","0","0","1","0","0","0","0","0","0","3","0","2","1","1","0","0","-"
"707","Martin Necas","CAR","C","78","128.63333333333","2","2","2","0","4","44.44","24","8.33","2.28","41","32","12","2","0","3","0","0","0","0","0","1","12","0","1","5","0","5","11","31.25"
"774","Jesperi Kotkaniemi","CAR","C","66","78.85","0","4","2","2","4","44.44","7","0.00","1.27","13","10","10","5","0","1","4","2","2","0","0","1","1","0","0","1","0","18","11","62.07"
"793","Ty Smith","N.J","D","66","86.216666666667","0","4","2","2","4","57.14","4","0.00","0.55","19","11","5","0","0","0","0","0","0","0","0","0","1","1","1","0","2","0","0","-"
"809","Yegor Sharangovich","N.J","C","76","91.933333333333","2","2","1","1","4","66.67","12","16.67","1.9","24","19","20","4","0","0","0","0","0","0","0","0","5","1","0","2","0","10","12","45.45"
"837","Cam York","PHI","D","30","68.783333333333","1","3","3","0","4","66.67","6","16.67","0.52","16","10","2","0","0","2","0","0","0","0","0","0","2","1","0","0","2","0","0","-"
"886","Anton Lundell","FLA","C","65","45.266666666667","1","3","0","3","4","57.14","4","25.00","0.94","13","11","9","2","0","1","2","1","1","0","0","0","3","0","0","2","0","12","8","60.00"
"908","Matty Beniers","SEA","C","10","29.45","2","2","1","1","4","100.00","10","20.00","1.59","16","11","8","4","0","2","0","0","0","0","0","1","1","0","0","1","0","2","0","100.00"
"2","Joe Thornton","FLA","C","34","44.633333333333","3","0","0","0","3","75.00","6","50.00","0.89","12","9","8","3","0","0","2","1","1","0","0","0","0","1","1","0","0","6","7","46.15"
"7","Dustin Brown","L.A","L, R","64","135.08333333333","1","2","0","2","3","21.43","25","4.00","6.66","40","37","34","29","0","4","6","3","3","0","0","0","2","0","3","7","1","0","0","-"
"50","Milan Lucic","CGY","L","82","91.55","2","1","1","0","3","33.33","10","20.00","2.18","16","16","14","12","0","1","7","2","1","1","0","1","0","1","5","2","1","3","3","50.00"
"52","Jeff Petry","MTL","D","68","115.55","0","3","1","2","3","50.00","14","0.00","0.94","45","23","8","0","0","0","2","1","1","0","0","1","3","0","1","3","0","0","0","-"
"161","Ben Chiarot","FLA, MTL","D","74","74.133333333333","2","1","0","1","3","75.00","5","40.00","0.28","12","5","2","1","0","1","2","1","1","0","0","0","1","1","2","2","4","0","0","-"
"176","Johan Larsson","ARI, WSH","L","43","32.166666666667","2","1","1","0","3","60.00","4","50.00","0.41","8","5","2","1","0","0","2","1","1","0","0","0","0","0","2","4","0","11","7","61.11"
"205","Joonas Donskoi","SEA","R","75","85.4","0","3","2","1","3","37.50","11","0.00","1.71","18","16","17","7","0","0","2","1","1","0","0","0","4","0","0","3","0","0","0","-"
"235","Mike Reilly","BOS","D","70","47.216666666667","0","3","1","2","3","75.00","9","0.00","0.55","17","12","3","0","0","1","2","1","1","0","0","0","1","0","0","0","0","0","0","-"
"245","William Karlsson","VGK","C","67","134.35","1","2","1","1","3","25.00","12","8.33","2.99","34","25","25","12","0","3","0","0","0","0","0","1","4","1","2","3","1","54","38","58.70"
"261","Joel Armia","MTL","R","60","47.733333333333","1","2","0","2","3","75.00","12","8.33","1.81","18","15","12","6","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"269","Colin Miller","BUF","D","38","55.016666666667","0","3","2","1","3","37.50","11","0.00","0.57","21","17","1","0","0","3","2","1","1","0","0","0","0","0","2","1","1","0","0","-"
"284","Tanner Pearson","VAN","L","68","109.48333333333","1","2","2","0","3","30.00","15","6.67","2.87","22","19","20","12","0","4","7","2","1","1","0","2","0","0","2","9","2","8","17","32.00"
"302","Esa Lindell","DAL","D","76","34.566666666667","0","3","2","1","3","75.00","7","0.00","0.61","9","8","6","3","0","2","0","0","0","0","0","1","1","0","0","1","0","0","0","-"
"325","Josh Anderson","MTL","R","69","145.25","2","1","1","0","3","33.33","17","11.76","3.34","31","28","25","11","1","0","6","3","3","0","0","0","4","2","7","4","0","3","3","50.00"
"348","MacKenzie Weegar","FLA","D","80","53.65","1","2","1","1","3","60.00","9","11.11","0.61","16","11","8","0","1","2","24","4","2","0","2","0","1","1","1","0","1","0","0","-"
"361","Carter Verhaeghe","FLA","C","78","86.116666666667","0","3","2","1","3","50.00","9","0.00","1.04","20","12","13","3","0","0","2","1","1","0","0","0","3","0","0","6","0","4","1","80.00"
"380","Artturi Lehkonen","COL, MTL","L","74","75.916666666667","2","1","0","1","3","37.50","12","16.67","1.9","24","18","21","6","0","0","0","0","0","0","0","0","2","1","0","2","0","0","1","0.00"
"383","Zach Sanford","OTT, WPG","L","80","103.28333333333","1","2","2","0","3","33.33","14","7.14","2.65","22","20","18","14","0","3","5","1","0","1","0","2","4","2","3","4","0","0","4","0.00"
"384","Brett Pesce","CAR","D","70","31.933333333333","1","2","2","0","3","100.00","6","16.67","0.4","8","6","1","1","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","-"
"412","Frederick Gaudreau","MIN","C","76","130.36666666667","1","2","1","1","3","37.50","21","4.76","2.49","45","31","27","8","0","0","0","0","0","0","0","0","3","1","3","2","0","41","28","59.42"
"446","Warren Foegele","EDM","L","82","45.833333333333","2","1","1","0","3","60.00","11","18.18","2.21","16","15","14","10","0","1","0","0","0","0","0","0","0","2","1","5","0","1","0","100.00"
"470","Pierre Engvall","TOR","L","78","46.25","1","2","1","1","3","50.00","14","7.14","1.53","24","19","13","5","0","1","2","1","1","0","0","1","0","1","0","3","0","1","7","12.50"
"500","Oliver Kylington","CGY","D","73","78.833333333333","1","2","1","1","3","37.50","15","6.67","1.33","28","19","14","2","0","2","0","0","0","0","0","0","3","0","2","4","1","0","0","-"
"549","Conor Garland","VAN","R","77","122.98333333333","1","2","1","1","3","50.00","17","5.88","1.82","33","22","16","3","0","3","0","0","0","0","0","0","7","1","1","3","0","2","1","66.67"
"591","Dillon Dube","CGY","C","79","67.683333333333","2","1","0","1","3","37.50","15","13.33","1.61","23","19","13","2","0","0","2","1","1","0","0","0","3","3","2","6","1","7","4","63.64"
"593","Kale Clague","L.A, MTL","D","36","61.066666666667","0","3","3","0","3","100.00","4","0.00","0.16","11","4","2","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","-"
"594","Sam Steel","ANA","C","68","43.916666666667","0","3","2","1","3","60.00","5","0.00","0.9","13","8","8","2","0","1","0","0","0","0","0","0","0","1","0","6","0","13","9","59.09"
"617","Noah Gregor","S.J","C","63","77.216666666667","0","3","2","1","3","60.00","15","0.00","1.13","19","15","14","3","0","2","2","1","1","0","0","0","3","0","3","1","0","1","1","50.00"
"656","Tanner Jeannot","NSH","L","81","41.166666666667","2","1","0","1","3","60.00","5","40.00","1.16","9","8","8","7","0","1","0","0","0","0","0","1","2","0","1","4","0","2","2","50.00"
"694","Owen Tippett","FLA, PHI","R","63","107.05","1","2","2","0","3","25.00","21","4.76","1.95","33","24","13","6","0","3","2","1","1","0","0","0","2","1","1","4","0","4","3","57.14"
"714","Scott Reedy","S.J","C","35","54.433333333333","3","0","0","0","3","50.00","9","33.33","2.26","15","15","14","8","0","2","2","1","1","0","0","0","1","0","0","3","1","7","7","50.00"
"755","Pius Suter","DET","C","82","111.61666666667","0","3","2","1","3","75.00","14","0.00","2.7","26","22","19","11","0","3","0","0","0","0","0","0","3","2","0","2","0","32","28","53.33"
"762","Joel Farabee","PHI","L","63","156.1","1","2","1","1","3","33.33","19","5.26","2.93","41","29","17","8","0","2","6","3","3","0","0","1","2","1","1","8","0","6","8","42.86"
"779","Rasmus Kupari","L.A","C","57","30.2","1","2","0","2","3","60.00","4","25.00","0.51","5","5","4","3","0","0","2","1","1","0","0","0","1","0","0","1","0","5","9","35.71"
"790","Rasmus Sandin","TOR","D","51","70.9","0","3","1","2","3","33.33","5","0.00","0.39","14","10","4","0","0","0","2","1","1","0","0","1","4","1","0","2","2","0","0","-"
"807","Scott Perunovich","STL","D","19","38.533333333333","0","3","2","1","3","50.00","4","0.00","0.22","5","4","2","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","-"
"833","Nils Hoglander","VAN","L","60","58.9","1","2","1","1","3","75.00","19","5.26","3.05","24","23","20","9","0","7","0","0","0","0","0","0","4","1","0","2","0","0","0","-"
"858","Vasily Podkolzin","VAN","R","79","52.316666666667","2","1","0","1","3","50.00","4","50.00","1.04","8","6","7","7","0","1","0","0","0","0","0","0","2","3","0","0","0","0","2","0.00"
"909","William Eklund","S.J","C, L","9","20.25","0","3","0","3","3","60.00","5","0.00","0.77","6","6","5","2","0","1","0","0","0","0","0","0","2","0","0","2","0","0","0","-"
"4","Duncan Keith","EDM","D","64","41.116666666667","0","2","0","2","2","66.67","3","0.00","0.25","8","5","2","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","-"
"35","James Neal","STL","L","19","33.65","1","1","0","1","2","40.00","11","9.09","1.86","15","14","13","7","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"54","Jordan Staal","CAR","C","78","55.316666666667","1","1","1","0","2","33.33","5","20.00","0.7","7","7","5","3","0","0","2","1","1","0","0","0","3","0","2","2","0","26","24","52.00"
"55","Derick Brassard","EDM, PHI","C","46","71.283333333333","1","1","1","0","2","66.67","14","7.14","1.52","16","15","10","5","0","2","0","0","0","0","0","1","0","1","1","2","0","19","17","52.78"
"89","Lars Eller","WSH","C","72","82.516666666667","0","2","1","1","2","33.33","9","0.00","0.93","12","10","7","1","0","2","0","0","0","0","0","0","5","1","1","10","0","31","36","46.27"
"101","Michael Del Zotto","OTT","D","26","36.4","1","1","0","1","2","66.67","5","20.00","0.24","11","7","2","0","0","0","0","0","0","0","0","0","2","0","0","0","4","0","0","-"
"110","Michael Stone","CGY","D","11","10.633333333333","1","1","1","0","2","100.00","7","14.29","0.45","10","8","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"114","Derek Grant","ANA","C","71","34.5","2","0","0","0","2","66.67","6","33.33","1.24","11","9","8","7","0","0","0","0","0","0","0","0","0","0","0","2","0","10","4","71.43"
"122","Tyler Johnson","CHI","C","26","58.216666666667","0","2","1","1","2","33.33","6","0.00","1.1","11","8","10","6","0","2","0","0","0","0","0","0","0","0","1","2","0","4","3","57.14"
"138","Ryan Ellis","PHI","D","4","6.6333333333333","0","2","0","2","2","66.67","1","0.00","0.01","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"140","Zack Kassian","EDM","R","58","19.033333333333","2","0","0","0","2","66.67","3","66.67","0.42","5","4","4","2","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"159","Cody Eakin","BUF","C","69","8.4333333333333","1","1","0","1","2","100.00","1","100.00","0.33","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","11","3","78.57"
"174","Jason Zucker","PIT","L","41","61.633333333333","2","0","0","0","2","28.57","16","12.50","3.55","24","22","18","12","0","4","0","0","0","0","0","1","2","1","3","1","1","1","1","50.00"
"209","Jesper Fast","CAR","R","82","23.15","1","1","1","0","2","100.00","2","50.00","0.15","2","2","1","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","-"
"228","Adam Lowry","WPG","C, L","79","72.316666666667","0","2","1","1","2","28.57","5","0.00","1.23","8","8","8","6","0","1","0","0","0","0","0","1","0","2","1","2","0","28","24","53.85"
"272","Brad Hunt","VAN","D","50","54.65","0","2","2","0","2","50.00","7","0.00","0.54","12","9","4","0","0","1","0","0","0","0","0","0","0","1","0","3","3","0","0","-"
"288","Mike Matheson","PIT","D","74","52.183333333333","0","2","2","0","2","50.00","10","0.00","0.72","19","13","5","0","0","2","0","0","0","0","0","0","0","0","4","2","2","0","0","-"
"313","Martin Frk","L.A","R","6","21.283333333333","2","0","0","0","2","100.00","8","25.00","0.91","12","10","5","2","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","-"
"350","Will Butcher","BUF","D","37","25.2","0","2","1","1","2","50.00","3","0.00","0.24","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"353","Carson Soucy","SEA","D","64","45.85","0","2","2","0","2","40.00","10","0.00","0.37","15","10","3","0","0","2","0","0","0","0","0","0","4","0","1","1","0","0","0","-"
"365","Nicholas Paul","OTT, T.B","L","80","37.216666666667","2","0","0","0","2","100.00","9","22.22","1.46","13","12","9","7","0","2","0","0","0","0","0","1","1","1","1","5","0","9","15","37.50"
"401","Anthony Mantha","WSH","R","37","69.35","0","2","1","1","2","33.33","8","0.00","0.87","14","11","3","2","0","0","0","0","0","0","0","0","3","2","0","1","0","1","0","100.00"
"480","Vladimir Tkachev","L.A","L","4","10.55","0","2","2","0","2","66.67","0","-","0.08","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"481","Frank Vatrano","FLA, NYR","C","71","57.683333333333","1","1","0","1","2","50.00","13","7.69","1.12","24","17","12","2","0","0","4","2","2","0","0","0","2","1","2","5","0","0","0","-"
"492","Jordan Greenway","MIN","L","62","45.116666666667","1","1","0","1","2","50.00","4","25.00","0.81","6","6","4","3","0","0","0","0","0","0","0","0","1","0","0","2","0","4","7","36.36"
